lims_pedon_id,user_pedon_id,LRR,MLRA,approved_indicators_present,number_approved_indicators_present,has_at_least_one_approved_indicator_present,number_applicable_priority_indicators,number_not_demonstrated,number_insufficient_information,all_applicable_indicators_insufficient_information,interpretation,likely_neon_site_code,areasymbol,mukey,musym,muname,nasis_taxon_name,nasis_taxonomy,match_confidence,match_evidence,selected_cokey,selected_compname,selected_comppct_r,selected_majcompflag,selected_drainagecl,selected_hydricrating,selected_hydric_criteria,ssurgo_hydric_rating,high_confidence_ssurgo_match,ssurgo_hydric_yes,ssurgo_hydric_no,field_indicator_present,has_explicit_negative_morphology_evidence,complete_priority_indicator_evaluation,evidence_class,core_reference_cohort,conflict_flag
38675,S2018KS161020,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472339.0,7682,"Wymore silty clay loam, 1 to 3 percent slopes, eroded",Wymore,"Fine, smectitic, mesic Aquertic Argiudolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334634.0,Wymore,90.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
38676,S2018KS161013,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472292.0,3919,"Smolan silt loam, 1 to 3 percent slopes",Wymore,"Fine-silty, smectitic, mesic Typic Argiudolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334600.0,Wymore,2.0,No ,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
38677,S2018KS161004,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472337.0,7680,"Wymore silty clay loam, 0 to 1 percent slopes",Wymore,"Fine, smectitic, mesic Aquertic Argiudolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334583.0,Wymore,98.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
38678,S2018KS161027,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472294.0,3923,"Smolan silty clay loam, 3 to 7 percent slopes, eroded",Wymore,"Fine, smectitic, mesic Aquertic Hapludalfs",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
38679,S2018KS161016,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1531806.0,7213,"Reading silt loam, moderately wet, very rarely flooded",Reading,"Fine-silty, mixed, superactive, mesic Typic Argiudolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334708.0,Reading,85.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
38680,S2018KS161057,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472314.0,4674,"Irwin silty clay loam, 3 to 7 percent slopes, eroded",Irwin,"Fine, mixed, superactive, mesic Udic Argiustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334649.0,Irwin,80.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
38681,S2018KS161048,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472330.0,7174,"Reading silt loam, 1 to 3 percent slopes",Reading,"Fine, mixed, superactive, mesic Pachic Argiudolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334702.0,Reading,90.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
38682,S2018KS161019,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472292.0,3919,"Smolan silt loam, 1 to 3 percent slopes",Smolan,"Fine, smectitic, mesic Udic Haplustalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334597.0,Smolan,85.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
38683,S2018KS161035,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472292.0,3919,"Smolan silt loam, 1 to 3 percent slopes",Smolan,"Fine, smectitic, mesic Udic Argiustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334597.0,Smolan,85.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
38684,S2018KS161011,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472328.0,7170,"Reading silt loam, rarely flooded",Reading,"Fine-silty, mixed, superactive, mesic Pachic Argiudolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334685.0,Reading,90.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
38685,S2018KS161005,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472294.0,3923,"Smolan silty clay loam, 3 to 7 percent slopes, eroded",Kahola,"Fine, mixed, superactive, mesic Pachic Argiudolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
38958,S2018HI001100,V,162,,0,False,10,0,10,True,Indicator evidence only; no final hydric/nonhydric label assigned.,,HI801,2371317.0,602,"Keamoku stony medial loam, 3 to 10 percent slopes",,,UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,False,False,LINKAGE_UNRESOLVED,False,False
39013,S2018WY029100,E,43B,,0,False,10,0,10,True,Indicator evidence only; no final hydric/nonhydric label assigned.,,WY665,3056522.0,2213,"Hobacker-Greyback-Shadow families, complex",,,UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,False,False,LINKAGE_UNRESOLVED,False,False
39020,S2018AK185001,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",LCP Typic Histoturbels,"Coarse-silty, mixed, superactive, acid Typic Histoturbels",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39021,S2018AK185004,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",HCP Glacic Aquiturbels,"Coarse-loamy, mixed, superactive, acid Glacic Aquiturbels",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39022,S2018AK185005,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",HCP Typic Aquiturbels,"Coarse-loamy, mixed, superactive, acid Typic Aquiturbels",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39023,S2018AK185008,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",HL typic Glacistels,"Mixed, dysic Typic Glacistels",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39024,S2018AK185011,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",LCP Terric Hemistels,"Coarse-loamy, superactive, dysic Terric Hemistels",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,26868267.0,E46-Arctic scrub-organic frozen high-center polygons,9.0,No ,Poorly drained,Yes,1,yes,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39025,S2018AK185012,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",HCP Typic Aquiturbels,"Coarse-silty, mixed, superactive, acid Typic Aquiturbels",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39026,S2018AK185014,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",LCP Typic Histoturbels,"Coarse-loamy, mixed, superactive, acid Typic Histoturbels",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,26868269.0,E46-Arctic sedge-loamy frozen low-center polygons,31.0,Yes,Very poorly drained,Yes,2,yes,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39027,S2018AK185015,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",HL Typic Aquiturbels,"Coarse-silty, mixed, superactive, acid Typic Aquiturbels",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39028,S2018AK185018,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",VPD Typic Aquorthels,"Coarse-silty, mixed, superactive, acid Typic Aquorthels",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39029,S2018AK185019,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352348.0,E46C1,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, High",HL Typic Hemistels,Dysic Typic Hemistels,AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39030,S2018AK185021,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",VPD Typic Aquiturbels,"Coarse-silty, mixed, superactive, acid Typic Aquiturbels",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39031,S2018AK185022,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",LCP Glacic Histoturbels,"Coarse-loamy, mixed, superactive, acid Glacic Histoturbels",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39032,S2018AK185024,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",LCP Terric Hemistels,"Coarse-loamy, mixed, superactive, dysic Terric Hemistels",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,26868267.0,E46-Arctic scrub-organic frozen high-center polygons,9.0,No ,Poorly drained,Yes,1,yes,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39033,S2018AK185026,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",VPD Typic Histoturbels,"Coarse-loamy, mixed, superactive, acid Typic Histoturbels",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,26868269.0,E46-Arctic sedge-loamy frozen low-center polygons,31.0,Yes,Very poorly drained,Yes,2,yes,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39034,S2018AK185027,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",VPD Typic Histoturbels,"Coarse-silty, mixed, superactive, acid Typic Histoturbels",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39035,S2018AK185028,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",LCP Typic Aquiturbels,"Coarse-silty, mixed, superactive, acid Typic Aquiturbels",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39036,S2018AK185031,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",ALL Fluvaquentic Aquorthels,"Coarse-loamy, mixed, superactive, acid Fluvaquentic Aquorthels",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,26868268.0,E46-Arctic sedge-loamy low frozen coastal plains,11.0,Yes,Very poorly drained,Yes,2,yes,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39037,S2018AK185037,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",HCP Glacic haplorthels,"Coarse-silty, mixed, superactive, acid Glacic Aquorthels",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39038,S2018AK185084,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",HCP Sapric Glacistels,Dysic Sapric Glacistels,AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39039,S2018AK185085,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BARR,AK760,3352349.0,E46C2,"Arctic Coastal Plain-Arctic Lowland-Coastal Plains, Low",HL Typic Aquiturbels,"Coarse-loamy, mixed, superactive, acid Typic Aquiturbels",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39067,S2018HI001004,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,PUUM,HI801,2371355.0,651,"Keei slightly decomposed plant material, 3 to 10 percent slopes",Makaopuhi,"Medial, ferrihydritic, isothermic Lithic Hapludands",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39068,S2018HI001006,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,PUUM,HI801,2371330.0,615,"Kau hydrous silt loam, 3 to 10 percent slopes",Kau,"Hydrous over fragmental, ferrihydritic, isomesic Typic Hapludands",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27482756.0,Kau,100.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
39069,S2018HI001007,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,PUUM,HI801,2371355.0,651,"Keei slightly decomposed plant material, 3 to 10 percent slopes",Kopua,"Hydrous, ferrihydritic, isothermic Lithic Hydrudands",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39070,S2018HI001010,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,PUUM,HI801,2371331.0,616,"Kahaluu highly decomposed plant material, 3 to 10 percent slopes",Kulani,"Medial, ferrihydritic, isomesic Typic Placudands",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39071,S2018HI001014,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,PUUM,HI801,2371331.0,616,"Kahaluu highly decomposed plant material, 3 to 10 percent slopes",Lalaau,"Euic, isomesic Typic Udifolists",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39072,S2018HI001015,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,PUUM,HI801,2371328.0,613,"Kiloa extremely cobbly highly decomposed plant material, 3 to 10 percent slopes",Makaopuhi,"Medial, ferrihydritic, isothermic Lithic Hapludands",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39073,S2018HI001031,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,PUUM,HI801,2371264.0,519,"Lalaau very cobbly highly decomposed plant material, 2 to 10 percent slopes",Kulani,"Medial, ferrihydritic, isomesic Typic Placudands",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39074,S2018HI001032,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,PUUM,HI801,2371264.0,519,"Lalaau very cobbly highly decomposed plant material, 2 to 10 percent slopes",Kahaluu,"Euic, isomesic, micro Lithic Udifolists",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39075,S2018HI001034,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,PUUM,HI801,2371264.0,519,"Lalaau very cobbly highly decomposed plant material, 2 to 10 percent slopes",Lalaau,"Euic, isomesic Typic Udifolists",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27482628.0,Lalaau,95.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
39076,S2018HI001036,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,PUUM,HI801,2371264.0,519,"Lalaau very cobbly highly decomposed plant material, 2 to 10 percent slopes",Lalaau,"Euic, isomesic Typic Udifolists",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27482628.0,Lalaau,95.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
39080,S2018KS161002,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1531806.0,7213,"Reading silt loam, moderately wet, very rarely flooded",Reading,"Fine-silty, mixed, superactive, mesic Pachic Argiudolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334708.0,Reading,85.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
39081,S2018KS161006,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472294.0,3923,"Smolan silty clay loam, 3 to 7 percent slopes, eroded",Smolan,"Fine-silty, mixed, superactive, mesic Aquic Argiustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334607.0,Smolan,90.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
39082,S2018KS161023,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472292.0,3919,"Smolan silt loam, 1 to 3 percent slopes",Wymore,"Fine, smectitic, mesic Aquertic Argiudolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26334600.0,Wymore,2.0,No ,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
39083,S2018KS161030,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,KONA,KS161,1472294.0,3923,"Smolan silty clay loam, 3 to 7 percent slopes, eroded",Wymore,"Fine, smectitic, mesic Aquertic Argiudolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39234,S2018VA071061,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,MLBS,VA071,516648.0,12,"Fluvaquents, nearly level",Series Not Designated,"Fine-loamy, mesic Fluvaquentic Dystrudepts",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39235,S2018VA071064,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,MLBS,VA071,516648.0,12,"Fluvaquents, nearly level",Series Not Designated,"Fine-loamy, mesic Typic Dystrudepts",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39236,S2018VA071013,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,MLBS,VA606,2525399.0,41D,"Berks-Weikert complex, 15 to 35 percent slopes",Series Not Designated,"Fine-loamy, mesic Lithic Dystrudepts",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39237,S2018VA071006,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,MLBS,VA606,2525434.0,26C,"Jefferson loam, 3 to 15 percent slopes",Series Not Designated,"Fine-loamy, mesic Udepts",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39238,S2018VA071019,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,MLBS,VA606,2525240.0,28C,"Shelocta channery silt loam, 3 to 15 percent slopes",Series Not Designated,"Fine-loamy, mesic Typic Hapludults",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,27403976.0,Shelocta,80.0,Yes,Well drained,No,,no,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39239,S2018VA071004,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,MLBS,VA606,2525406.0,59D,"Gilpin channery silt loam, 15 to 35 percent slopes",Series Not Desiganted,"Loamy-skeletal, mesic Typic Hapludults",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39240,S2018VA071030,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,MLBS,VA606,2525407.0,59E,"Gilpin channery silt loam, 35 to 60 percent slopes",Grimsley,"Loamy-skeletal, mesic Typic Hapludults",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39241,S2018VA071009,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,MLBS,VA071,516648.0,12,"Fluvaquents, nearly level",Series Not Designated,"Fine-loamy, mesic Oxyaquic Hapludults",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39242,S2018VA071001,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,MLBS,VA071,516682.0,27C,"Lily-Bailegap complex, very stony, 2 to 15 percent slopes",Hazleton,"Loamy-skeletal, mesic Typic Dystrudepts",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39243,S2018VA071014,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,MLBS,VA606,2525434.0,26C,"Jefferson loam, 3 to 15 percent slopes",Grimsley,"Loamy-skeletal, mesic Typic Hapludults",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39248,S2018CA019002,D,22A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SOAP,CA750,465122.0,147,Rock outcrop,Cumulic Humixerepts,"Sandy, mixed, mesic Cumulic Humixerepts",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39249,S2018CA019004,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SOAP,CA750,465112.0,137,"Holland family, 35 to 65 percent slopes",Holland,"Fine-loamy, mixed, active, mesic Ultic Haploxeralfs",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,26638431.0,Holland family,85.0,Yes,Well drained,No,,no,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39250,S2018CA019005,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SOAP,CA750,465112.0,137,"Holland family, 35 to 65 percent slopes",Holland,"Fine-loamy, mixed, active, mesic Ultic Haploxeralfs",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,26638431.0,Holland family,85.0,Yes,Well drained,No,,no,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39251,S2018CA019008,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SOAP,CA750,465112.0,137,"Holland family, 35 to 65 percent slopes",Holland,"Fine-loamy, mixed, semiactive, mesic Ultic Haploxeralfs",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,26638431.0,Holland family,85.0,Yes,Well drained,No,,no,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
39252,S2018CA019010,D,22A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SOAP,CA750,465112.0,137,"Holland family, 35 to 65 percent slopes",Lithic xerorthent,"Loamy, mixed, superactive, mesic Lithic Xerorthents",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
