lims_pedon_id,user_pedon_id,latitude,longitude,LRR,MLRA,MLRA_ID,MLRA_NAME,LRR_NAME,LRR_MLRA_source,spatial_match_status
39468,S2018AK185113,68.615093,-149.335225,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39469,S2018AK185117,68.604999,-149.4926775,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39470,S2018AK185118,68.629877,-149.575813,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39471,S2018AK185119,68.6313465,-149.3634368,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39472,S2018AK185120,68.635653,-149.653307,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39473,S2018AK185122,68.6368436,-149.3566527,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39474,S2018AK185123,68.615128,-149.330614,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39475,S2018AK185128,68.563715,-149.495428,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39476,S2018AK185131,68.59999883,-149.5010235,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39477,S2018AK185132,68.565693,-149.508239,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39478,S2018AK185135,68.576359,-149.513909,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39479,S2018AK185136,68.564168,-149.522807,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39480,S2018AK185171,68.5998796,-149.510566,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39481,S2018AK185172,68.618738,-149.339989,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39489,S2018AK090001,65.174309,-147.478513,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39490,S2018AK090002,65.1634124,-147.5275269,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39491,S2018AK090003,65.2009577,-147.4865847,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39492,S2018AK090007,65.1935447,-147.4448096,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39493,S2018AK090008,65.156524,-147.569699,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39494,S2018AK090010,65.157372,-147.47431,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39495,S2018AK090013,65.1767632,-147.5597875,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39496,S2018AK090015,65.17665,-147.502268,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39497,S2018AK090016,65.1997872,-147.5077565,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39498,S2018AK090018,65.193243,-147.537846,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39499,S2018AK090019,65.1982723,-147.4814555,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39500,S2018AK090021,65.1514911,-147.4569545,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39501,S2018AK090022,65.1573882,-147.4787172,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39502,S2018AK090023,65.165593,-147.511591,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39503,S2018AK090027,65.1628256,-147.5960264,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39504,S2018AK090028,65.1768491,-147.4560296,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43156,S2021CA019001,37.07343,-118.99351,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43157,S2021CA019002,37.05949,-118.98138,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43158,S2021CA019003,37.0582,-118.98868,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43159,S2021CA019004,37.05516,-118.98226,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43160,S2021CA019005,37.03018,-119.00639,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43161,S2021CA019006,37.0142593383,-119.0491485595,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43162,S2021CA019007,37.0135116577,-119.0313491821,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43163,S2021CA019008,37.0030899047,-119.0102005004,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43164,S2021CA019009,36.9942588806,-119.0373306274,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43165,S2021CA019010,36.992980957,-119.0337677001,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43166,S2021CA019011,36.9755,-119.0573,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
43167,S2021CA019012,36.973701477,-119.0093765258,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
24186,S2012CO123001,40.8131111,-104.7443889,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
23336,S2012MA027001,42.5356111,-72.1755556,R,144B,198.0,"New England and Eastern New York Upland, Northern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
24847,S2012ND093001,47.158989,-99.239021,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
30342,S2013AL063001,32.541,-87.8031667,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
30209,S2013CO075001,40.4598333,-103.0300833,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
30664,S2013CO069001,40.2770556,-105.54525,E,48A,52.0,Southern Rocky Mountains,Rocky Mountain Range and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
29041,S2013FL097001,28.1291889,-81.4339194,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
27999,S2012GA007001,31.1960694,-84.4664694,P,133A,183.0,Southern Coastal Plain,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
32381,S2013MI053001,46.2362222,-89.5391389,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
32176,S2013NH003001,,,,,,,,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",NO_COORDINATES
29547,S2013NM013001,32.5905056,-106.8437694,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
29212,S2013OK149001,35.4105883,-99.0604367,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
28656,S2013VA043001,39.06013,-78.07135,S,147,201.0,Northern Appalachian Ridges and Valleys,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
30433,S2013VA187001,38.89209,-78.13764,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
32878,S2014AL007001,32.9510611,-87.3941,P,133C,185.0,Gulf Coastal Plain,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
33614,S2014CO013501,40.05236,-105.58324,E,48A,52.0,Southern Rocky Mountains,Rocky Mountain Range and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
33539,S2014KS161502,39.10071,-96.56225,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
33557,S2014KS045001,39.04175,-95.2043889,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
33569,S2014KS161503,39.1082778,-96.6104722,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
33127,S2014MD003001,38.8983028,-76.5588333,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
33023,S2014PR079001,18.0218444,-67.0760833,Z,273,267.0,Semiarid Coastal Plains,Caribbean Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
32609,S2013TN001001,35.964583,-84.282806,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
32922,S2014UT037001,,,,,,,,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",NO_COORDINATES
33204,S2014UT045001,40.1783389,-112.4538139,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
32835,S2013VA071001,,,,,,,,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",NO_COORDINATES
32836,S2013VA071002,,,,,,,,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",NO_COORDINATES
34379,S2015AK240001,63.879713,-145.474663,X1,229,247.0,Interior Alaska Lowlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34175,S2015AL023004,31.8531111,-88.1610278,P,133C,185.0,Gulf Coastal Plain,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34193,S2015PR055001,17.96882,-66.86888,Z,271,265.0,Semiarid Mountains and Valleys,Caribbean Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34187,S2015TN155001,35.6883889,-83.5018333,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34295,S2015WA011001,45.762384,-122.329686,A,3,3.0,Olympic and Cascade Mountains,"Northwestern Forest, Forage, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34347,S2015WI069002,45.4926944,-89.5875,K,94D,134.0,Northern Highland Sandy Pitted Outwash,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34348,S2015WI069001,45.5074944,-89.5888861,K,94D,134.0,Northern Highland Sandy Pitted Outwash,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35322,S2016AK185001,68.66045,-149.3701,Y,245,262.0,Arctic Foothills,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35323,S2016AK185002,71.28171,-156.6502,Y,246,263.0,Arctic Coastal Plain,Northern Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
36335,S2016CA019003,37.0327,-119.26221,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35261,S2016TX497001,33.40143,-97.56725,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37318,S2017AK068001,63.8798,-149.21539,X1,228,246.0,Interior Alaska Mountains,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37319,S2017AK090001,65.1533333,-147.05194,X1,231,249.0,Interior Alaska Highlands,Interior Alaska,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
36815,S2016CA039001,,,,,,,,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",NO_COORDINATES
38958,S2018HI001100,19.553271,-155.317279,V,162,225.0,Humid and Very Humid Organic Soils on Lava Flows,Hawaii Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37718,S2017WA059001,45.816429,-121.958466,A,3,3.0,Olympic and Cascade Mountains,"Northwestern Forest, Forage, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
39013,S2018WY029100,44.955971,-110.541984,E,43B,46.0,Central Rocky Mountains,Rocky Mountain Range and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
