lims_pedon_id,user_pedon_id,latitude,longitude,areasymbol,mukey,musym,muname,likely_neon_site_code,lab_proj_name,submit_proj_name,nasis_taxon_name,nasis_taxonomy,candidate_component_count,candidate_components,match_confidence,match_evidence,alternatives_rejected,selected_cokey,selected_compname,selected_comppct_r,selected_majcompflag,selected_taxorder,selected_taxsuborder,selected_taxgrtgroup,selected_taxsubgrp,selected_taxpartsize,selected_localphase,selected_otherph,selected_drainagecl,selected_hydricrating,selected_hydric_criteria,selected_hydric_criteria_keys
34495,S2015KS045106,39.0315519,-95.1959213,KS045,2421224,7305,"Martin silty clay loam, 7 to 12 percent slopes, eroded",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Martin,"Fine, smectitic, mesic Aquertic Argiudolls",5.0,Martin [26317462; 85%; No] | Sibleyville [26317463; 5%; No] | Vinland [26317464; 5%; No] | Sogn [26317465; 3%; No] | Pawnee [26317461; 2%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Pawnee (26317461): weaker name/taxonomy score 51.7; Sibleyville (26317463): weaker name/taxonomy score 44.1; Vinland (26317464): weaker name/taxonomy score 10.8; Sogn (26317465): weaker name/taxonomy score -13.0,26317462,Martin,85,Yes,Mollisols,Udolls,Argiudolls,Aquertic Argiudolls,fine,eroded,,Moderately well drained,No,,
34496,S2015KS045107,39.03373,-95.19885,KS045,2420283,7461,"Oska silty clay loam, 3 to 8 percent slopes, eroded",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Oska,"Fine, smectitic, mesic Vertic Argiudolls",3.0,Oska [26317442; 85%; No] | Bendena [26317444; 10%; No] | Chillicothe [26317443; 5%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Chillicothe (26317443): weaker name/taxonomy score 64.7; Bendena (26317444): weaker name/taxonomy score 6.4,26317442,Oska,85,Yes,Mollisols,Udolls,Argiudolls,Vertic Argiudolls,fine,eroded,,Well drained,No,,
34497,S2015KS045108,39.03651,-95.20154,KS045,2421220,7550,"Rosendale-Bendena silty clay loams, 3 to 40 percent slopes",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Martin,"Fine, smectitic, mesic Aquertic Argiudolls",5.0,Rosendale [26317595; 55%; No] | Bendena [26317598; 27%; No] | Martin [26317596; 10%; No] | Wallula [26317597; 5%; No] | Rock outcrop [26317599; 3%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Wallula (26317597): weaker name/taxonomy score 25.4; Rock outcrop (26317599): weaker name/taxonomy score 7.8; Bendena (26317598): weaker name/taxonomy score 5.4; Rosendale (26317595): weaker name/taxonomy score -10.7,26317596,Martin,10,No ,Mollisols,Udolls,Argiudolls,Aquertic Argiudolls,fine,,,Moderately well drained,No,,
34498,S2015KS045109,39.03625,-95.20457,KS045,2421224,7305,"Martin silty clay loam, 7 to 12 percent slopes, eroded",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Martin,"Fine, smectitic, mesic Aquertic Argiudolls",5.0,Martin [26317462; 85%; No] | Sibleyville [26317463; 5%; No] | Vinland [26317464; 5%; No] | Sogn [26317465; 3%; No] | Pawnee [26317461; 2%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Pawnee (26317461): weaker name/taxonomy score 51.7; Sibleyville (26317463): weaker name/taxonomy score 44.1; Vinland (26317464): weaker name/taxonomy score 10.8; Sogn (26317465): weaker name/taxonomy score -13.0,26317462,Martin,85,Yes,Mollisols,Udolls,Argiudolls,Aquertic Argiudolls,fine,eroded,,Moderately well drained,No,,
34499,S2015KS045110,39.03693,-95.20548,KS045,1468833,7302,"Martin silty clay loam, 3 to 7 percent slopes",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Muscotah,"Fine, smectitic, mesic Aquertic Hapludolls",4.0,Martin [26317565; 85%; No] | Pawnee [26317564; 5%; No] | Elmont [26317566; 5%; No] | Vinland [26317567; 5%; No],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
34500,S2015KS087100,39.05324,-95.19296,KS087,2505132,7501,"Pawnee clay loam, 4 to 8 percent slopes, eroded",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Pawnee,"Fine, smectitic, mesic Oxyaquic Vertic Hapludalfs",6.0,Pawnee [26317933; 85%; No] | Morrill [26317936; 5%; No] | Shelby [26317937; 4%; No] | Grundy [26317932; 3%; No] | Wymore [26317935; 2%; No] | Typic epiaquoll [26317934; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Wymore (26317935): weaker name/taxonomy score -8.3; Shelby (26317937): weaker name/taxonomy score -14.2; Grundy (26317932): weaker name/taxonomy score -14.2; Morrill (26317936): weaker name/taxonomy score -20.0; Typic epiaquoll (26317934): weaker name/taxonomy score -33.3,26317933,Pawnee,85,Yes,Mollisols,Udolls,Argiudolls,Oxyaquic Vertic Argiudolls,fine,eroded,,Moderately well drained,No,,
34501,S2015KS087101,39.04743,-95.19851,KS087,2505132,7501,"Pawnee clay loam, 4 to 8 percent slopes, eroded",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Pawnee,"Fine, smectitic, mesic Oxyaquic Vertic Argiudolls",6.0,Pawnee [26317933; 85%; No] | Morrill [26317936; 5%; No] | Shelby [26317937; 4%; No] | Grundy [26317932; 3%; No] | Wymore [26317935; 2%; No] | Typic epiaquoll [26317934; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Wymore (26317935): weaker name/taxonomy score 51.7; Shelby (26317937): weaker name/taxonomy score 45.8; Grundy (26317932): weaker name/taxonomy score 45.8; Morrill (26317936): weaker name/taxonomy score 40.0; Typic epiaquoll (26317934): weaker name/taxonomy score -13.3,26317933,Pawnee,85,Yes,Mollisols,Udolls,Argiudolls,Oxyaquic Vertic Argiudolls,fine,eroded,,Moderately well drained,No,,
34502,S2015KS087102,39.04756,-95.20259,KS087,2505132,7501,"Pawnee clay loam, 4 to 8 percent slopes, eroded",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Wamego,"Fine, smectitic, mesic Typic Hapludalfs",6.0,Pawnee [26317933; 85%; No] | Morrill [26317936; 5%; No] | Shelby [26317937; 4%; No] | Grundy [26317932; 3%; No] | Wymore [26317935; 2%; No] | Typic epiaquoll [26317934; 1%; Yes],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
34503,S2015KS087103,39.04537,-95.212,KS087,2505132,7501,"Pawnee clay loam, 4 to 8 percent slopes, eroded",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Wymore,"Fine, smectitic, mesic Aquertic Argiudolls",6.0,Pawnee [26317933; 85%; No] | Morrill [26317936; 5%; No] | Shelby [26317937; 4%; No] | Grundy [26317932; 3%; No] | Wymore [26317935; 2%; No] | Typic epiaquoll [26317934; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Grundy (26317932): weaker name/taxonomy score 65.8; Morrill (26317936): weaker name/taxonomy score 56.2; Pawnee (26317933): weaker name/taxonomy score 51.7; Shelby (26317937): weaker name/taxonomy score 45.8; Typic epiaquoll (26317934): weaker name/taxonomy score -13.3,26317935,Wymore,2,No ,Mollisols,Udolls,Argiudolls,Aquertic Argiudolls,fine,eroded,,Moderately well drained,No,,
34504,S2015KS087104,39.04544,-95.1984,KS087,2420313,7550,"Rosendale-Bendena silty clay loams, 3 to 40 percent slopes",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Rosendale,"Fine, mixed, superactive, mesic Typic Hapludolls",5.0,Rosendale [26317777; 55%; No] | Bendena [26317780; 27%; No] | Martin [26317778; 10%; No] | Wallula [26317779; 5%; No] | Rock outcrop [26317781; 3%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Wallula (26317779): weaker name/taxonomy score 68.8; Bendena (26317780): weaker name/taxonomy score 37.5; Martin (26317778): weaker name/taxonomy score 24.7; Rock outcrop (26317781): weaker name/taxonomy score 6.7,26317777,Rosendale,55,Yes,Inceptisols,Udepts,Eutrudepts,Typic Eutrudepts,fine,,,Moderately well drained,No,,
34505,S2015KS087105,39.05554,-95.18948,KS087,2420242,7254,"Grundy silty clay loam, 3 to 7 percent slopes, eroded",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Grundy,"Fine, smectitic, mesic Aquertic Argiudolls",4.0,Grundy [26317872; 85%; No] | Pawnee [26317873; 5%; No] | Sharpsburg [26317874; 5%; No] | Shelby [26317875; 5%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Sharpsburg (26317874): weaker name/taxonomy score 48.8; Pawnee (26317873): weaker name/taxonomy score 45.8; Shelby (26317875): weaker name/taxonomy score 45.8,26317872,Grundy,85,Yes,Mollisols,Udolls,Argiudolls,Aquertic Argiudolls,fine,eroded,,Somewhat poorly drained,No,,
34506,S2015KS087106,39.0535,-95.20461,KS087,2420313,7550,"Rosendale-Bendena silty clay loams, 3 to 40 percent slopes",UKFS,C2016USKS001,Site_C NEON_6_UKFS,Oska,"Fine, smectitic, mesic Vertic Argiudolls",5.0,Rosendale [26317777; 55%; No] | Bendena [26317780; 27%; No] | Martin [26317778; 10%; No] | Wallula [26317779; 5%; No] | Rock outcrop [26317781; 3%; No],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
34774,S2015KS061100,39.07098,-96.5889,KS061,1387187,4783,"Tully silty clay loam, 3 to 7 percent slopes",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Tully,"Fine, mixed, superactive, mesic Pachic Argiustolls",9.0,Tully [26335523; 80%; No] | Clime [26335524; 5%; No] | Reading [26335528; 4%; No] | Labette [26335526; 3%; No] | Florence [26335525; 2%; No] | Martin [26335527; 2%; No] | Irwin [26335530; 2%; No] | Sogn [26335529; 1%; No] | Aquolls [26335531; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Irwin (26335530): weaker name/taxonomy score 60.0; Labette (26335526): weaker name/taxonomy score 45.8; Aquolls (26335531): weaker name/taxonomy score 33.5; Clime (26335524): weaker name/taxonomy score 27.0; Florence (26335525): weaker name/taxonomy score 25.4; Martin (26335527): weaker name/taxonomy score 6.4; Reading (26335528): weaker name/taxonomy score 0.0; Sogn (26335529): weaker name/taxonomy score 0.0,26335523,Tully,80,Yes,Mollisols,Ustolls,Argiustolls,Pachic Argiustolls,fine,,,Well drained,No,,
34775,S2015KS161100,39.07361,-96.57133,KS161,1472305,4530,"Benfield-Florence complex, 5 to 30 percent slopes",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Benfield,"Fine, mixed, superactive, mesic Udertic Argiustolls",9.0,Benfield [26334566; 45%; No] | Florence [26334567; 30%; No] | Clime [26334568; 5%; No] | Labette [26334570; 5%; No] | Sogn [26334572; 5%; No] | Tully [26334571; 4%; No] | Konza [26334569; 3%; No] | Pawnee [26334573; 2%; No] | Aquolls [26334574; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Labette (26334570): weaker name/taxonomy score 54.0; Tully (26334571): weaker name/taxonomy score 45.4; Florence (26334567): weaker name/taxonomy score 33.1; Clime (26334568): weaker name/taxonomy score 25.4; Konza (26334569): weaker name/taxonomy score 25.4; Aquolls (26334574): weaker name/taxonomy score 20.7; Pawnee (26334573): weaker name/taxonomy score 10.0; Sogn (26334572): weaker name/taxonomy score 5.8,26334566,Benfield,45,Yes,Mollisols,Ustolls,Argiustolls,Udertic Argiustolls,fine,,,Well drained,No,,
34776,S2015KS161101,39.07495,-96.55602,KS161,1472305,4530,"Benfield-Florence complex, 5 to 30 percent slopes",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Florence,"Clayey-skeletal, smectitic, mesic Udic Argiustolls",9.0,Benfield [26334566; 45%; No] | Florence [26334567; 30%; No] | Clime [26334568; 5%; No] | Labette [26334570; 5%; No] | Sogn [26334572; 5%; No] | Tully [26334571; 4%; No] | Konza [26334569; 3%; No] | Pawnee [26334573; 2%; No] | Aquolls [26334574; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Labette (26334570): weaker name/taxonomy score 54.0; Benfield (26334566): weaker name/taxonomy score 33.1; Sogn (26334572): weaker name/taxonomy score 31.7; Tully (26334571): weaker name/taxonomy score 25.4; Clime (26334568): weaker name/taxonomy score 10.8; Konza (26334569): weaker name/taxonomy score 10.8; Aquolls (26334574): weaker name/taxonomy score 0.7; Pawnee (26334573): weaker name/taxonomy score -10.0,26334567,Florence,30,Yes,Mollisols,Ustolls,Argiustolls,Udic Argiustolls,clayey-skeletal,,,Well drained,No,,
34777,S2015KS161102,39.11983,-96.54613,KS161,1472306,4550,"Clime silty clay loam, 20 to 40 percent slopes, very stony",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Clime,"Fine, mixed, active, mesic Udorthentic Haplustolls",9.0,Clime [26334673; 80%; No] | Sogn [26334672; 4%; No] | Rock outcrop [26334667; 3%; No] | Tully [26334671; 3%; No] | Tuttle [26334674; 3%; No] | Ivan [26334668; 2%; No] | Kahola [26334669; 2%; No] | Martin [26334670; 2%; No] | Aquolls [26334675; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Tuttle (26334674): weaker name/taxonomy score 52.7; Tully (26334671): weaker name/taxonomy score 27.0; Aquolls (26334675): weaker name/taxonomy score 21.8; Sogn (26334672): weaker name/taxonomy score 20.0; Ivan (26334668): weaker name/taxonomy score 7.8; Kahola (26334669): weaker name/taxonomy score 6.4; Martin (26334670): weaker name/taxonomy score 6.4; Rock outcrop (26334667): weaker name/taxonomy score 4.1,26334673,Clime,80,Yes,Mollisols,Ustolls,Haplustolls,Udorthentic Haplustolls,fine,very stony,,Well drained,No,,
34778,S2015KS161103,39.11033,-96.55031,KS161,2668810,4590,"Clime-Sogn complex, 3 to 20 percent slopes",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Sogn,"Loamy, mixed, superactive, mesic Lithic Haplustolls",6.0,Clime [26334514; 60%; No] | Sogn [26334518; 25%; No] | Labette [26334515; 5%; No] | Martin [26334516; 5%; No] | Rock outcrop [26334517; 4%; No] | Aquolls [26334519; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Clime (26334514): weaker name/taxonomy score 20.0; Rock outcrop (26334517): weaker name/taxonomy score 4.4; Aquolls (26334519): weaker name/taxonomy score 2.4; Labette (26334515): weaker name/taxonomy score 0.0; Martin (26334516): weaker name/taxonomy score -13.0,26334518,Sogn,25,Yes,Mollisols,Ustolls,Haplustolls,Lithic Haplustolls,clayey,,,Somewhat excessively drained,No,,
34779,S2015KS161104,39.11074,-96.55236,KS161,1472306,4550,"Clime silty clay loam, 20 to 40 percent slopes, very stony",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Tuttle,"Fine, mixed, mesic Pachic Haplustolls",9.0,Clime [26334673; 80%; No] | Sogn [26334672; 4%; No] | Rock outcrop [26334667; 3%; No] | Tully [26334671; 3%; No] | Tuttle [26334674; 3%; No] | Ivan [26334668; 2%; No] | Kahola [26334669; 2%; No] | Martin [26334670; 2%; No] | Aquolls [26334675; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Clime (26334673): weaker name/taxonomy score 52.7; Tully (26334671): weaker name/taxonomy score 39.1; Aquolls (26334675): weaker name/taxonomy score 26.8; Sogn (26334672): weaker name/taxonomy score 20.0; Rock outcrop (26334667): weaker name/taxonomy score 7.8; Kahola (26334669): weaker name/taxonomy score 5.8; Martin (26334670): weaker name/taxonomy score 5.8; Ivan (26334668): weaker name/taxonomy score 0.0,26334674,Tuttle,3,No ,Mollisols,Ustolls,Haplustolls,Pachic Haplustolls,fine,,,Somewhat excessively drained,No,,
34780,S2015KS161105,39.10396,-96.59631,KS161,1472299,4053,"Ivan silty clay loam, channeled",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Tully,"Fine, mixed, superactive, mesic Pachic Argiustolls",4.0,Ivan [26334663; 80%; No] | Martin [26334664; 10%; No] | Reading [26334665; 9%; No] | Aquolls [26334666; 1%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
34781,S2015KS161106,39.10603,-96.59763,KS161,2668810,4590,"Clime-Sogn complex, 3 to 20 percent slopes",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Clime,"Fine, mixed, active, mesic Udorthentic Haplustolls",6.0,Clime [26334514; 60%; No] | Sogn [26334518; 25%; No] | Labette [26334515; 5%; No] | Martin [26334516; 5%; No] | Rock outcrop [26334517; 4%; No] | Aquolls [26334519; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Labette (26334515): weaker name/taxonomy score 31.7; Aquolls (26334519): weaker name/taxonomy score 21.8; Sogn (26334518): weaker name/taxonomy score 20.0; Martin (26334516): weaker name/taxonomy score 6.4; Rock outcrop (26334517): weaker name/taxonomy score 4.1,26334514,Clime,60,Yes,Mollisols,Ustolls,Haplustolls,Udorthentic Haplustolls,fine,,,Well drained,No,,
34782,S2015KS161107,39.09877,-96.60176,KS161,1472342,7690,"Wymore-Kennebec complex, 0 to 17 percent slopes",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Ivan,"Fine, mixed, superactive, mesic Cumulic Haplustolls",5.0,Wymore [26334594; 45%; No] | Kennebec [26334592; 35%; No] | Clime [26334593; 10%; No] | Sogn [26334595; 9%; No] | Aquolls [26334596; 1%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
34783,S2015KS161108,39.09203,-96.58411,KS161,2668810,4590,"Clime-Sogn complex, 3 to 20 percent slopes",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Kipson,"Fine, mixed, superactive, mesic, shallow Udorthentic Haplustolls",6.0,Clime [26334514; 60%; No] | Sogn [26334518; 25%; No] | Labette [26334515; 5%; No] | Martin [26334516; 5%; No] | Rock outcrop [26334517; 4%; No] | Aquolls [26334519; 1%; Yes],MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,Sogn (26334518): weaker name/taxonomy score 41.0; Aquolls (26334519): weaker name/taxonomy score 21.4; Labette (26334515): weaker name/taxonomy score 20.0; Martin (26334516): weaker name/taxonomy score 11.7; Rock outcrop (26334517): weaker name/taxonomy score 3.9,26334514,Clime,60,Yes,Mollisols,Ustolls,Haplustolls,Udorthentic Haplustolls,fine,,,Well drained,No,,
34784,S2015KS161109,39.10068,-96.58558,KS161,2668810,4590,"Clime-Sogn complex, 3 to 20 percent slopes",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Tully,"Fine, mixed, superactive, mesic Pachic Argiustolls",6.0,Clime [26334514; 60%; No] | Sogn [26334518; 25%; No] | Labette [26334515; 5%; No] | Martin [26334516; 5%; No] | Rock outcrop [26334517; 4%; No] | Aquolls [26334519; 1%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
34785,S2015KS161110,39.09044,-96.56269,KS161,1472305,4530,"Benfield-Florence complex, 5 to 30 percent slopes",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Florence,"Clayey-skeletal, mixed, mesic Udic Argiustolls",9.0,Benfield [26334566; 45%; No] | Florence [26334567; 30%; No] | Clime [26334568; 5%; No] | Labette [26334570; 5%; No] | Sogn [26334572; 5%; No] | Tully [26334571; 4%; No] | Konza [26334569; 3%; No] | Pawnee [26334573; 2%; No] | Aquolls [26334574; 1%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Labette (26334570): weaker name/taxonomy score 54.0; Benfield (26334566): weaker name/taxonomy score 33.1; Sogn (26334572): weaker name/taxonomy score 31.7; Tully (26334571): weaker name/taxonomy score 25.4; Clime (26334568): weaker name/taxonomy score 10.8; Konza (26334569): weaker name/taxonomy score 10.8; Aquolls (26334574): weaker name/taxonomy score 0.7; Pawnee (26334573): weaker name/taxonomy score -10.0,26334567,Florence,30,Yes,Mollisols,Ustolls,Argiustolls,Udic Argiustolls,clayey-skeletal,,,Well drained,No,,
34786,S2015KS161111,39.08433,-96.58242,KS161,2668810,4590,"Clime-Sogn complex, 3 to 20 percent slopes",KONZ,C2016USKS016,Site_C NEON_6_KONZ,Tully,"Fine, mixed, superactive, mesic Pachic Argiustolls",6.0,Clime [26334514; 60%; No] | Sogn [26334518; 25%; No] | Labette [26334515; 5%; No] | Martin [26334516; 5%; No] | Rock outcrop [26334517; 4%; No] | Aquolls [26334519; 1%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
34828,S2015CO075001,40.4762778,-103.0120278,CO075,94472,110,"Wagonwheel-Stoneham complex, 2 to 5 percent slopes",STER,C2016USCO024,Site_C NEON_5_STER,Sampson,"Fine-loamy, mixed, superactive, mesic Pachic Argiustolls",6.0,Wagonwheel [26570778; 45%; Unranked] | Stoneham [26570779; 30%; No] | Colby [26570776; 10%; No] | Keith [26570775; 6%; No] | Ulysses [26570774; 5%; No] | Duroc [26570777; 4%; No],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
34829,S2015CO075002,40.4807222,-103.0189722,CO075,94473,111,"Wagonwheel-Colby-Stoneham association, 5 to 12 percent slopes",STER,C2016USCO024,Site_C NEON_5_STER,Stoneham,"Fine-loamy, mixed, superactive, mesic Calcidic Haplustalfs",6.0,Wagonwheel [26570749; 40%; Unranked] | Colby [26570750; 35%; No] | Stoneham [26570747; 15%; No] | Ulysses [26570745; 5%; No] | Keith [26570746; 3%; No] | Duroc [26570748; 2%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Wagonwheel (26570749): weaker name/taxonomy score -28.3; Keith (26570746): weaker name/taxonomy score -29.2; Ulysses (26570745): weaker name/taxonomy score -30.7; Colby (26570750): weaker name/taxonomy score -34.6; Duroc (26570748): weaker name/taxonomy score -34.6,26570747,Stoneham,15,No ,Alfisols,Ustalfs,Haplustalfs,Aridic Haplustalfs,fine-loamy,,,Well drained,No,,
34830,S2015CO075003,40.4785278,-103.0194167,CO075,94473,111,"Wagonwheel-Colby-Stoneham association, 5 to 12 percent slopes",STER,C2016USCO024,Site_C NEON_5_STER,Colby,"Coarse-loamy, mixed, superactive, mesic Haplocalcidic Haplustepts",6.0,Wagonwheel [26570749; 40%; Unranked] | Colby [26570750; 35%; No] | Stoneham [26570747; 15%; No] | Ulysses [26570745; 5%; No] | Keith [26570746; 3%; No] | Duroc [26570748; 2%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Wagonwheel (26570749): weaker name/taxonomy score -10.7; Ulysses (26570745): weaker name/taxonomy score -28.3; Duroc (26570748): weaker name/taxonomy score -33.0; Stoneham (26570747): weaker name/taxonomy score -34.6; Keith (26570746): weaker name/taxonomy score -40.0,26570750,Colby,35,Yes,Entisols,Orthents,Ustorthents,Aridic Ustorthents,fine-silty,,PE>31,Well drained,No,,
