wavenumber_cm1,hydric_mean_absorbance,nonhydric_mean_absorbance,hydric_median_absorbance,nonhydric_median_absorbance,mean_difference_hydric_minus_nonhydric,median_difference_hydric_minus_nonhydric,hydric_sd,nonhydric_sd,standardized_mean_difference
3954.0,0.22409910807436828,0.24764425670757473,0.23671668480459007,0.24025194601661387,-0.023545148633206447,-0.003535261212023799,0.07402349833262489,0.026760855020508963,-0.6059102318269377
3952.0,0.22377092569522583,0.24754472507434494,0.23633882635428388,0.24001146841343834,-0.02377379937911911,-0.003672642059154463,0.07384861345845717,0.02676452880488128,-0.6126359870731892
3950.0,0.22327827578350648,0.24732005042672192,0.23577753152693015,0.2395600093206673,-0.02404177464321544,-0.003782477793737138,0.07367630898177731,0.02677474394483739,-0.6203207404680585
3948.0,0.22305597890664294,0.24728085926197557,0.23552030369300653,0.2393931659545452,-0.02422488035533263,-0.0038728622615386843,0.07351320078023055,0.02681048172732585,-0.6255462670960835
3946.0,0.22311237880215815,0.2474583211099502,0.2355696924179807,0.2395410076043163,-0.02434594230779205,-0.003971315186335589,0.0733364180727675,0.026839150842142435,-0.6293115907318861
3944.0,0.2229496441599689,0.2474850535422608,0.23536392507129894,0.23946325657246564,-0.0245354093822919,-0.004099331501166703,0.07314825990084282,0.02684996661965461,-0.6350816380658226
3942.0,0.22286576067469185,0.24754670722231803,0.23524537117385963,0.23944307935271275,-0.024680946547626176,-0.004197708178853121,0.072980263136796,0.026893157408039867,-0.6393109301910701
3940.0,0.2233181602020472,0.2480052734129912,0.2357314606030044,0.2400201607069707,-0.024687113210943995,-0.004288700103966286,0.07280205684743259,0.02695220805952154,-0.639831430236389
3938.0,0.22366807800128083,0.2484035065923628,0.23611602461226544,0.24054476342487208,-0.024735428591081965,-0.004428738812606636,0.07258509001336665,0.02698037511328032,-0.6419447989256338
3936.0,0.22330825764774354,0.2482706781652351,0.2357294952968872,0.24032055754831447,-0.024962420517491563,-0.004591062251427275,0.0723455361909007,0.026975319876261342,-0.649151801322564
3934.0,0.22236868784709443,0.24771966345212756,0.23468752884351135,0.2394414727691327,-0.025350975605033133,-0.00475394392562134,0.07213304996212161,0.026955177867346938,-0.6606027250745695
3932.0,0.22163444555641404,0.24731822985831686,0.23384676493769802,0.23869153048208205,-0.025683784301902823,-0.004844765544384039,0.07196915421949994,0.026972238556996875,-0.6699965374256501
3930.0,0.22182716477358166,0.2475919643006453,0.23402435103395886,0.23892290081461853,-0.025764799527063648,-0.004898549780659678,0.07180251502764975,0.02702339971098385,-0.6724969548938721
3928.0,0.22227747881773402,0.24808473112036555,0.23449393882551206,0.23952989517759915,-0.025807252302631534,-0.00503595635208709,0.07159715203744393,0.027054871127038388,-0.6744072454415604
3926.0,0.2221104378769102,0.24813085921822423,0.23428685883791117,0.23951237399598657,-0.02602042134131402,-0.0052255151580754,0.07138114164348977,0.027059534395674864,-0.6811271013935846
3924.0,0.22170175428828476,0.24796636067563174,0.23382010514594168,0.2391958731157733,-0.026264606387346984,-0.005375767969831635,0.07117605768761003,0.027085957266522007,-0.688387620130945
3922.0,0.22150811522885544,0.24796908795926,0.23358256187419302,0.23912368120336425,-0.02646097273040457,-0.005541119329171229,0.07096168199042198,0.02712423632782153,-0.694333524759635
3920.0,0.22110002285767244,0.24785056956374346,0.233089737316633,0.2388560388460521,-0.02675054670607102,-0.005766301529419121,0.0707518414022798,0.027144291186094637,-0.7029124786169965
3918.0,0.22058324753631042,0.2476334345411095,0.23248971009354374,0.23842848376466808,-0.02705018700479908,-0.005938773671124331,0.0705646600775966,0.027181361680312155,-0.7114569420379493
3916.0,0.22082709148189528,0.24793328663628264,0.23275491913446128,0.23877767028690539,-0.027106195154387364,-0.006022751152444106,0.07035563430520604,0.02724375124982552,-0.7134434171123495
3914.0,0.22174722432408955,0.24874177845606843,0.23376617022986657,0.2398969162332578,-0.026994554131978876,-0.006130746003391224,0.07008865585924585,0.02730103149954971,-0.711403904102731
3912.0,0.22238172187336339,0.24938294888929796,0.23444669648459174,0.24076887535584468,-0.027001227015934576,-0.0063221788712529425,0.06980424794085441,0.027332341888215518,-0.7128695675012723
3910.0,0.22230588078361016,0.2495350024695231,0.23432503779472236,0.24090309794219372,-0.027229121685912933,-0.006578060147471365,0.06954104248731108,0.027323481282218166,-0.7205245032020081
3908.0,0.22128483338734775,0.24902739163371795,0.23312917131190047,0.24004166181617842,-0.027742558246370203,-0.006912490504277946,0.06930600918438758,0.027261657000402943,-0.7362407545318207
3906.0,0.21892835565086502,0.24755078772115507,0.23043807127004767,0.23771618825544055,-0.028622432070290055,-0.0072781169853928795,0.06914548158603469,0.02722194843940249,-0.7610684798380751
3904.0,0.2160964434751439,0.2456698351722961,0.22724587273335356,0.23477539080041052,-0.0295733916971522,-0.007529518067056956,0.06909124212697502,0.027340443098050594,-0.7852066022105729
3902.0,0.21474718198570403,0.24483097074295698,0.22573790398416396,0.23338566998615512,-0.030083788757252955,-0.0076477660019911575,0.06900630732671634,0.02748552788842684,-0.7974455636405221
3900.0,0.2156023200132486,0.24559512211986195,0.22668690822837323,0.23437134227979114,-0.029992802106613342,-0.0076844340514179155,0.06876949421671136,0.027505117527145753,-0.7963049048859496
3898.0,0.21790162712404912,0.24741093215017682,0.2292228655283094,0.23692753900679794,-0.029509305026127697,-0.0077046734784885496,0.06842679157722642,0.02747839948789017,-0.7859820500731014
3896.0,0.21985018618000435,0.24901088029667343,0.23134724963832196,0.2392086336083299,-0.029160694116669078,-0.007861383970007935,0.06806864237208618,0.027453750669234382,-0.7792650316819248
3894.0,0.2198021566001732,0.2492044365541597,0.2312349563652768,0.23941332226693146,-0.029402279953986504,-0.00817836590165466,0.0677889062030711,0.02739778935695951,-0.7882275761894048
3892.0,0.21849732122208348,0.24844603906399895,0.2297409382113654,0.23815485103784798,-0.029948717841915468,-0.008413912826482572,0.06764416440906369,0.02742371281406778,-0.8034782854528885
3890.0,0.21831402539214417,0.24846811069889163,0.22950839578039928,0.23802831594503499,-0.030154085306747458,-0.008519920164635708,0.0674905085938411,0.02750416575134541,-0.8089233878462443
3888.0,0.21824552282267137,0.24861361568565235,0.2294081885821178,0.23816827576730223,-0.030368092862980978,-0.008760087185184423,0.06724978782879248,0.027517314714116222,-0.8160759951546005
3886.0,0.21681334402919877,0.24772620232961592,0.2278233453352589,0.23683038970500547,-0.03091285830041715,-0.009007044369746586,0.0670798683580048,0.027558754024107568,-0.8312865488295649
3884.0,0.21638152844359126,0.24753111995546434,0.22732948224924948,0.236403329714391,-0.031149591511873076,-0.009073847465141505,0.06693817950308528,0.027610585496326955,-0.8378895207205695
3882.0,0.21706917039579782,0.24826375419527255,0.22799688751289857,0.2372283717222104,-0.031194583799474734,-0.00923148420931183,0.06674244050410465,0.02758710132215374,-0.8407564514544837
3880.0,0.21771122894747746,0.24895466236239364,0.2286273842046449,0.23799850904325087,-0.031243433414916172,-0.009371124838605971,0.06657082507760838,0.02762428000182711,-0.8427168328504213
3878.0,0.21905365780771166,0.2501098151009393,0.2300830342466464,0.23953459443430425,-0.031056157293227665,-0.00945156018765786,0.06632040605229754,0.027671476281470906,-0.8386947675398917
3876.0,0.2195194827839887,0.25067575485170546,0.23054837147590632,0.2402409545776273,-0.03115627206771676,-0.009692583101720997,0.06604277858843766,0.02763342864619258,-0.8438260775704723
3874.0,0.21830849902580218,0.2500282565701629,0.22913761018221307,0.2391048820138344,-0.03171975754436074,-0.009967271831621327,0.06589044891228556,0.02760923527157527,-0.860497097969696
3872.0,0.21650119121726732,0.24892195964804253,0.22706823628467726,0.2372476516982111,-0.03242076843077521,-0.010179415413533843,0.06585961044539777,0.027694123201117887,-0.8784691156546847
3870.0,0.21534020787745461,0.24827642333491917,0.22571882039113098,0.23605031613784733,-0.03293621545746456,-0.010331495746716352,0.06582838643561863,0.0278405457311252,-0.8904468278684219
3868.0,0.21589915069470722,0.24885997513057354,0.22630739687634485,0.23671182207377708,-0.032960824435866315,-0.010404425197432232,0.06563491068444677,0.02789563172599119,-0.891659957997936
3866.0,0.21682715022543309,0.24974783185351,0.22731013815069662,0.23798293077946187,-0.0329206816280769,-0.010672792628765249,0.06535271742961563,0.027864229317173268,-0.8930674961094873
3864.0,0.21720480021493277,0.2502289724993324,0.2276923952429596,0.23859782077225422,-0.03302417228439963,-0.010905425529294632,0.06513626041558125,0.027867903701678954,-0.8973743010884104
3862.0,0.21834078701303083,0.2512209350053604,0.228921559105216,0.24003404511125176,-0.03288014799232958,-0.01111248600603576,0.06490055790892864,0.027905978970422594,-0.8945640216362494
3860.0,0.21981361949769515,0.25249422185472853,0.2305164134487247,0.2419222745409669,-0.03268060235703338,-0.011405861092242203,0.06460700270774473,0.02792014481850974,-0.8910091627929647
3858.0,0.21934476926487276,0.25245042739034923,0.22991286736910865,0.2416603364644206,-0.03310565812547647,-0.011747469095311935,0.06440922288165225,0.0278886911616263,-0.9045214817011593
3856.0,0.21500400997078079,0.24969273301749165,0.22493075872694487,0.2369648306788663,-0.03468872304671086,-0.012034071951921438,0.06463814195112587,0.02810585325220249,-0.9424923907829554
3854.0,0.2093205839060985,0.2458295329789903,0.21848056557264417,0.2335403886096002,-0.03650894907289179,-0.015059823036956022,0.06539546846540786,0.028947121671965278,-0.9719177213224615
3852.0,0.21058720631319713,0.24675812747115658,0.21993017288695915,0.233723546720249,-0.036170921157959446,-0.013793373833289851,0.0652723994893742,0.02891107295214897,-0.9644300679498787
3850.0,0.21708540413324276,0.2514821058283014,0.22725820155845705,0.23923755983246137,-0.034396701695058624,-0.011979358274004315,0.0643408731004406,0.028356753887385563,-0.9326957912913336
3848.0,0.2213085520557323,0.25469017663490867,0.231991050234378,0.2443757542934703,-0.03338162457917637,-0.01238470405909231,0.06367383663435029,0.028214951431178324,-0.9122129575428508
3846.0,0.2220774710333366,0.2554847879175503,0.2328207462691404,0.2456675095734531,-0.033407316884213695,-0.012846763304312697,0.06336106788701967,0.028169959454429537,-0.9159075119467482
3844.0,0.22112251011791495,0.25507481133264803,0.23168026659830654,0.24460624030987663,-0.03395230121473308,-0.012925973711570088,0.06330003008925542,0.028151966527101495,-0.9315961189991816
3842.0,0.2195794429637388,0.2542299595348222,0.22985237083940446,0.24286014160543629,-0.034650516571083395,-0.013007770766031823,0.06337304022687922,0.02819449777678816,-0.949490140763151
3840.0,0.21741795067176217,0.2528561545182551,0.22736230514101569,0.24036375641687113,-0.03543820384649293,-0.013001451275855447,0.06354171081212151,0.02836509314681559,-0.9668696108347293
3838.0,0.21579848056595496,0.25175395933826494,0.22557022217281725,0.2385063433038977,-0.03595547877230998,-0.012936121131080447,0.0637110404083623,0.02863574449015901,-0.9750320281317282
3836.0,0.2171247529148151,0.2528182824183242,0.22707780036790062,0.2400736862785259,-0.035693529503509125,-0.012995885910625282,0.06356608753662703,0.0286749979549737,-0.9683559637173915
3834.0,0.22015631105781697,0.25526966936819423,0.23038922682784552,0.24357892788436608,-0.03511335831037726,-0.013189701056520564,0.06324452816744132,0.028577508392274083,-0.9566547875595283
3832.0,0.22267112682848395,0.2573797282139123,0.2330840666693455,0.24645556863848228,-0.03470860138542836,-0.013371501969136779,0.06301178849748584,0.028556307550882117,-0.9477071966811489
3830.0,0.2244951512728739,0.2589191267067905,0.23504707721245938,0.24884528804621192,-0.03442397543391662,-0.013798210833752544,0.06283165572802131,0.02858388790124422,-0.9408003908391206
3828.0,0.22554282079494012,0.25986719227295296,0.2361625387864206,0.250161969836817,-0.034324371478012844,-0.013999431050396388,0.06268391403511908,0.028593225832555226,-0.9390064946207318
3826.0,0.22580899131972348,0.26026022126133,0.23639797337063323,0.25043273890853557,-0.03445122994160654,-0.014034765537902338,0.06260760156283392,0.028607811828617286,-0.9427938985371784
3824.0,0.22486738950666582,0.2598038046138924,0.23528013138381454,0.24919381996333964,-0.03493641510722659,-0.013913688579525102,0.0626216702779195,0.028626260052114227,-0.9556516508860199
3822.0,0.2224423488502783,0.25821975500677996,0.23252170243478143,0.24623633242762563,-0.03577740615650166,-0.013714629992844202,0.06283397706483017,0.028773899608721384,-0.9744720891991143
